"word","speaker","segment","duration","group","u","speakerID","sessionID"
"sozinho","G1","in",0.182682970378906,"inho","sem_u","G","1"
"sozinho","A1","in",0.183064354450678,"inho","sem_u","A","1"
"sozinho","Q2","in",0.136726189730354,"inho","com_u","Q","2"
"sozinho","M2","in",0.133484425120287,"inho","com_u","M","2"
"sozinho","D1","in",0.134247193263832,"inho","sem_u","D","1"
"sozinho","A2","in",0.240655953668679,"inho","sem_u","A","2"
"sozinho","I2","in",0.147404943739978,"inho","com_u","I","2"
"sozinho","H1","in",0.217770304981954,"inho","sem_u","H","1"
"sozinho","C2","in",0.193361724388531,"inho","sem_u","C","2"
"sozinho","E2","in",0.10602477195269,"inho","com_u","E","2"
"sozinho","R1","in",0.131768196797296,"inho","com_u","R","1"
"sozinho","F2","in",0.14797701984763,"inho","sem_u","F","2"
"sozinho","J1","in",0.21984409585616,"inho","sem_u","J","1"
"sozinho","D2","in",0.154651241103643,"inho","sem_u","D","2"
"sozinho","B1","in",0.160455618928779,"inho","com_u","B","1"
"sozinho","R2","in",0.183064354450678,"inho","sem_u","R","2"
"sozinho","P2","in",0.136709973182576,"inho","sem_u","P","2"
"sozinho","N2","in",0.17772497744587,"inho","sem_u","N","2"
"sozinho","H2","in",0.163995150862071,"inho","sem_u","H","2"
"sozinho","F1","in",0.14873978799119,"inho","sem_u","F","1"
"sozinho","O2","in",0.216244768694871,"inho","sem_u","O","2"
"sozinho","M1","in",0.17429252079992,"inho","sem_u","M","1"
"sozinho","Q1","in",0.196508142980655,"inho","sem_u","Q","1"
"sozinho","G2","in",0.161706846431436,"inho","sem_u","G","2"
"sozinho","E1","in",0.0995412427325562,"inho","com_u","E","1"
"sozinho","N1","in",0.190042261921484,"inho","sem_u","N","1"
"sozinho","J2","in",0.201370789895748,"inho","sem_u","J","2"
"tempinho","G1","in",0.21014262354651,"dim","sem_u","G","1"
"tempinho","E2","in",0.0938204816559747,"dim","com_u","E","2"
"tempinho","D2","in",0.133491040947476,"dim","sem_u","D","2"
"tempinho","P1","in",0.149932782524655,"dim","com_u","P","1"
"tempinho","O1","in",0.172004216369288,"dim","sem_u","O","1"
"tempinho","M1","in",0.0907694090817976,"dim","com_u","M","1"
"tempinho","C2","in",0.167046223436245,"dim","sem_u","C","2"
"tempinho","R1","in",0.143400410986366,"dim","sem_u","R","1"
"tempinho","I2","in",0.192980340316765,"dim","sem_u","I","2"
"tempinho","P2","in",0.160181310144353,"dim","sem_u","P","2"
"tempinho","H2","in",0.20671016690055,"dim","sem_u","H","2"
"tempinho","F1","in",0.120135982608261,"dim","sem_u","F","1"
"tempinho","G2","in",0.123568439254214,"dim","sem_u","G","2"
"tempinho","B1","in",0.138061033981558,"dim","sem_u","B","1"
"tempinho","N2","in",0.183445738522451,"dim","sem_u","N","2"
"tempinho","J1","in",0.103450429468221,"dim","com_u","J","1"
"tempinho","M2","in",0.172766984512833,"dim","sem_u","M","2"
"tempinho","C1","in",0.107283464764269,"dim","com_u","C","1"
"tempinho","N1","in",0.093205218390338,"dim","com_u","N","1"
"tempinho","J2","in",0.141112106555731,"dim","sem_u","J","2"
"tempinho","A2","in",0.218914457197272,"dim","sem_u","A","2"
"tempinho","R2","in",0.0955367099789441,"dim","com_u","R","2"
"tempinho","Q2","in",0.0783744267492068,"dim","com_u","Q","2"
"tempinho","Q1","in",0.0510521135125677,"dim","com_u","Q","1"
"tempinho","H1","in",0.17086006415397,"dim","sem_u","H","1"
"tempinho","B2","in",0.0869555683640897,"dim","com_u","B","2"
"tempinho","E1","in",0.0850486480052126,"dim","com_u","E","1"
"tempinho","F2","in",0.149121172062955,"dim","sem_u","F","2"
"tempinho","O2","in",0.191454804029675,"dim","sem_u","O","2"
"tempinho","I1","in",0.186878195168404,"dim","sem_u","I","1"
"tempinho","D1","in",0.110219996742181,"dim","sem_u","D","1"
"tempinho","A1","in",0.108313076383322,"dim","sem_u","A","1"
"ubim","C2","im",0.225374757993222,"im","sem_u","C","2"
"ubim","R1","im",0.259341168805122,"im","sem_u","R","1"
"ubim","J1","im",0.246946186472535,"im","sem_u","J","1"
"ubim","Q2","im",0.194124492532069,"im","sem_u","Q","2"
"ubim","Q1","im",0.202085885030328,"im","sem_u","Q","1"
"ubim","E2","im",0.170478680082212,"im","sem_u","E","2"
"ubim","A2","im",0.245611342221324,"im","sem_u","A","2"
"ubim","D1","im",0.176199441158772,"im","sem_u","D","1"
"ubim","E1","im",0.216626152766636,"im","sem_u","E","1"
"ubim","C1","im",0.232405151560307,"im","sem_u","C","1"
"ubim","F2","im",0.197556949178022,"im","sem_u","F","2"
"ubim","H2","im",0.104117851593827,"im","sem_u","H","2"
"ubim","F1","im",0.256290096230956,"im","sem_u","F","1"
"ubim","J2","im",0.197938333249809,"im","sem_u","J","2"
"ubim","G1","im",0.270782690958299,"im","sem_u","G","1"
"ubim","I2","im",0.248281030723732,"im","sem_u","I","2"
"ubim","N1","im",0.225779370489178,"im","sem_u","N","1"
"ubim","P2","im",0.228830443063359,"im","sem_u","P","2"
"ubim","N2","im",0.213193696120683,"im","sem_u","N","2"
"ubim","D2","im",0.143781795058118,"im","sem_u","D","2"
"ubim","P1","im",0.217770304981961,"im","sem_u","P","1"
"ubim","B2","im",0.114033837459914,"im","sem_u","B","2"
"ubim","A1","im",0.192980340316751,"im","sem_u","A","1"
"ubim","O2","im",0.22310968198677,"im","sem_u","O","2"
"ubim","H1","im",0.26239224137931,"im","sem_u","H","1"
"ubim","R2","im",0.174292520799924,"im","sem_u","R","2"
"ubim","G2","im",0.195268644747401,"im","sem_u","G","2"
"ubim","O1","im",0.326464765437045,"im","sem_u","O","1"
"ubim","M2","im",0.197556949178036,"im","sem_u","M","2"
"ubim","M1","im",0.207472935044095,"im","sem_u","M","1"
"ubim","I1","im",0.321888156575781,"im","sem_u","I","1"
"ubim","B1","im",0.249425182939063,"im","sem_u","B","1"
"vizinho","A1","in",0.17086006415397,"inho","sem_u","A","1"
"vizinho","E1","in",0.0762768143544434,"inho","com_u","E","1"
"vizinho","H2","in",0.149883940206493,"inho","sem_u","H","2"
"vizinho","M2","in",0.173148368584606,"inho","sem_u","M","2"
"vizinho","Q1","in",0.116274468881564,"inho","com_u","Q","1"
"vizinho","M1","in",0.142256258771056,"inho","sem_u","M","1"
"vizinho","Q2","in",0.151790860565342,"inho","sem_u","Q","2"
"vizinho","F2","in",0.152172244637129,"inho","sem_u","F","2"
"vizinho","D1","in",0.154079164995991,"inho","sem_u","D","1"
"vizinho","B1","in",0.250096582224533,"inho","sem_u","B","1"
"vizinho","P1","in",0.147595635775872,"inho","sem_u","P","1"
"vizinho","C1","in",0.279629878357341,"inho","sem_u","C","1"
"vizinho","G1","in",0.139586570268648,"inho","sem_u","G","1"
"vizinho","D2","in",0.129289200330795,"inho","sem_u","D","2"
"vizinho","F1","in",0.261629473235772,"inho","sem_u","F","1"
"vizinho","E2","in",0.146451483560547,"inho","sem_u","E","2"
"vizinho","I2","in",0.178106361517642,"inho","sem_u","I","2"
"vizinho","B2","in",0.16933452786688,"inho","sem_u","B","2"
"vizinho","O1","in",0.187640963311949,"inho","sem_u","O","1"
"vizinho","G2","in",0.105262003809138,"inho","sem_u","G","2"
"vizinho","N1","in",0.224635218273859,"inho","sem_u","N","1"
"vizinho","N2","in",0.186496811096632,"inho","sem_u","N","2"
"vizinho","I1","in",0.201370789895748,"inho","sem_u","I","1"
"vizinho","J2","in",0.0717002054931832,"inho","sem_u","J","2"
"vizinho","C2","in",0.191454804029668,"inho","sem_u","C","2"
"vizinho","R1","in",0.198701101393311,"inho","sem_u","R","1"
"vizinho","O2","in",0.178016476023547,"inho","sem_u","O","2"
"vizinho","R2","in",0.158274389785483,"inho","sem_u","R","2"
"vizinho","H1","in",0.269804893027654,"inho","sem_u","H","1"
"vizinho","P2","in",0.145575125027179,"inho","sem_u","P","2"
"vizinho","J1","in",0.150646708350038,"inho","sem_u","J","1"
